Name,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Total Work Force,Total Female Workforce,Total Female Did Not Work,Total Male Workforce,Total Male Did Not Work,Masters Attainment,Median Rent,state,congressional district,Year,Male DNW %,Female DNW %,DNW Delta
"Congressional District (at Large) (115th Congress), Wyoming",60938.0,583200.0,37.0,31214.0,63398.0,375543.0,225317.0,38804.0,194369.0,25176.0,26053.0,698.0,56,00,2017,12.952682783777249,17.221958396392637,4.269275612615388
"Resident Commissioner District (at Large) (115th Congress), Puerto Rico",19775.0,3468963.0,40.1,12081.0,1543220.0,2206663.0,1506874.0,633335.0,1056038.0,484619.0,115565.0,362.0,72,98,2017,45.89029940210485,42.029725113048606,-3.8605742890562453
"Congressional District 1 (115th Congress), Mississippi",44819.0,757425.0,37.6,23117.0,133345.0,482465.0,310958.0,81446.0,235711.0,59850.0,25221.0,522.0,28,01,2017,25.39126302972708,26.191961615395005,0.8006985856679236
"Congressional District 2 (115th Congress), Mississippi",34074.0,716972.0,35.8,18708.0,199147.0,456116.0,294474.0,91685.0,219645.0,84499.0,24630.0,484.0,28,02,2017,38.470714106854246,31.1351766200072,-7.335537486847045
"Congressional District 3 (115th Congress), Mississippi",44530.0,748858.0,37.2,25012.0,143563.0,477317.0,307799.0,83957.0,233798.0,61251.0,33431.0,585.0,28,03,2017,26.19825661468447,27.27656685044461,1.0783102357601386
"Congressional District 4 (115th Congress), Mississippi",44782.0,762965.0,37.0,22985.0,143952.0,488514.0,308805.0,85967.0,241502.0,62994.0,28892.0,618.0,28,04,2017,26.084256031005953,27.838603649552308,1.7543476185463547
"Congressional District 1 (115th Congress), Missouri",43445.0,736659.0,35.6,26905.0,142025.0,496822.0,317946.0,64640.0,236112.0,55710.0,46039.0,647.0,29,01,2017,23.594734702175238,20.33049637359803,-3.264238328577207
"Congressional District 2 (115th Congress), Missouri",79339.0,762444.0,42.6,43737.0,40873.0,479033.0,321232.0,52152.0,236048.0,31011.0,77085.0,838.0,29,02,2017,13.137582186673896,16.234995268217364,3.0974130815434684
"Congressional District 4 (115th Congress), Missouri",48015.0,762923.0,36.7,24547.0,120366.0,491035.0,306930.0,65168.0,249303.0,50816.0,33213.0,555.0,29,04,2017,20.38322844089321,21.23220278239338,0.8489743415001705
"Congressional District 6 (115th Congress), Missouri",57614.0,763913.0,38.5,28528.0,88708.0,483571.0,306621.0,56598.0,242523.0,42894.0,36019.0,554.0,29,06,2017,17.68656993357331,18.45861829424599,0.7720483606726809
"Congressional District 7 (115th Congress), Missouri",44601.0,768753.0,37.8,24271.0,123048.0,484957.0,316176.0,67701.0,239812.0,46416.0,30354.0,550.0,29,07,2017,19.355161543208848,21.412441172005465,2.0572796287966177
"Congressional District 2 (115th Congress), Nebraska",62572.0,652312.0,34.5,32571.0,76053.0,422915.0,255077.0,42774.0,210577.0,25908.0,39914.0,724.0,31,02,2017,12.303337971383389,16.76905405034558,4.465716078962192
"Congressional District 3 (115th Congress), Nebraska",51735.0,605462.0,40.2,27518.0,70326.0,365870.0,241259.0,33043.0,186409.0,20215.0,19114.0,482.0,31,03,2017,10.844433476924397,13.69606936943285,2.851635892508453
"Congressional District 1 (115th Congress), Nevada",40225.0,692075.0,36.3,21398.0,144531.0,462246.0,268034.0,72048.0,241020.0,53351.0,15118.0,750.0,32,01,2017,22.135507426769564,26.880171918487953,4.744664491718389
"Congressional District 2 (115th Congress), Nevada",58607.0,702115.0,39.2,31039.0,89479.0,451216.0,278059.0,60332.0,231041.0,42094.0,32100.0,810.0,32,02,2017,18.21927709800425,21.697553396940936,3.4782762989366844
"Congressional District 4 (115th Congress), Nevada",56603.0,731299.0,36.2,25478.0,101767.0,463325.0,287246.0,74777.0,230070.0,52997.0,24150.0,894.0,32,04,2017,23.035163211196593,26.03239035530521,2.997227144108617
"Congressional District 1 (115th Congress), New Hampshire",72003.0,670467.0,42.2,37610.0,52217.0,447490.0,282304.0,44319.0,224186.0,28397.0,49452.0,953.0,33,01,2017,12.666714246206276,15.699033665835412,3.032319419629136
"Congressional District 15 (115th Congress), Texas",42713.0,764749.0,30.6,18334.0,207368.0,468064.0,281378.0,91275.0,232345.0,57432.0,18879.0,577.0,48,15,2017,24.718414426822182,32.43857017961603,7.720155752793847
"Congressional District 18 (115th Congress), Texas",44527.0,766074.0,32.1,24007.0,169375.0,513763.0,295200.0,85777.0,258281.0,55123.0,26208.0,731.0,48,18,2017,21.34225901247091,29.057249322493224,7.714990310022312
"Congressional District 20 (115th Congress), Texas",50355.0,776926.0,32.2,22784.0,140440.0,516514.0,304596.0,78477.0,259168.0,53438.0,30020.0,760.0,48,20,2017,20.619057908383752,25.764291060946302,5.14523315256255
"Congressional District 23 (115th Congress), Texas",52162.0,752067.0,33.2,24103.0,130474.0,469877.0,280336.0,82055.0,239419.0,54978.0,24819.0,650.0,48,23,2017,22.963089813256257,29.270232863421036,6.307143050164779
"Congressional District 25 (115th Congress), Texas",67263.0,755821.0,36.5,35380.0,80773.0,492480.0,303389.0,78338.0,243522.0,42924.0,46462.0,857.0,48,25,2017,17.626333555079214,25.820975711050828,8.194642155971614
"Congressional District 27 (115th Congress), Texas",53040.0,732212.0,36.4,26687.0,114112.0,460118.0,290402.0,73571.0,229675.0,42767.0,22068.0,715.0,48,27,2017,18.62065962773484,25.334191913278833,6.713532285543991
"Congressional District 30 (115th Congress), Texas",44945.0,760204.0,32.8,22012.0,172536.0,494331.0,298666.0,84913.0,238740.0,58068.0,24004.0,773.0,48,30,2017,24.32269414425735,28.43075542579336,4.10806128153601
"Congressional District 32 (115th Congress), Texas",68084.0,752654.0,35.6,42459.0,92562.0,503325.0,303396.0,66596.0,249866.0,33432.0,53793.0,933.0,48,32,2017,13.37997166481234,21.95019051009242,8.57021884528008
"Congressional District 35 (115th Congress), Texas",45959.0,795361.0,31.3,20921.0,169619.0,535729.0,303425.0,76584.0,273042.0,51801.0,23272.0,794.0,48,35,2017,18.971806535258313,25.239845101754963,6.268038566496649
"Congressional District 2 (115th Congress), Utah",59179.0,739470.0,32.5,26813.0,95597.0,462322.0,276884.0,62656.0,235123.0,36317.0,36300.0,782.0,49,02,2017,15.445958073008596,22.628970977015644,7.1830129040070485
"Congressional District 3 (115th Congress), Virginia",52131.0,738417.0,34.4,27060.0,118800.0,492492.0,307857.0,65729.0,240209.0,48816.0,36465.0,844.0,51,03,2017,20.322302661432335,21.35049714640239,1.0281944849700544
"Congressional District 5 (115th Congress), Virginia",52081.0,733693.0,42.5,28991.0,100874.0,464920.0,312426.0,64909.0,229166.0,54390.0,41115.0,623.0,51,05,2017,23.73388722585375,20.775799709371178,-2.9580875164825713
"Congressional District 8 (115th Congress), Virginia",103414.0,787232.0,35.8,54939.0,66129.0,553023.0,324554.0,54930.0,275162.0,28436.0,122475.0,1676.0,51,08,2017,10.334275808432851,16.924764445978173,6.590488637545322
"Congressional District 10 (115th Congress), Virginia",119874.0,813785.0,37.8,50665.0,38553.0,527783.0,315123.0,62584.0,262480.0,30807.0,99538.0,1403.0,51,10,2017,11.73689423956111,19.860181579891027,8.123287340329917
"Congressional District 9 (115th Congress), North Carolina",56003.0,772073.0,38.8,32033.0,117746.0,491447.0,312796.0,82391.0,239882.0,56795.0,41860.0,594.0,37,09,2017,23.67622414353724,26.340170590416758,2.6639464468795175
"Congressional District 11 (115th Congress), North Carolina",43833.0,746213.0,44.9,25038.0,119180.0,457098.0,320021.0,72391.0,226022.0,53649.0,35101.0,544.0,37,11,2017,23.73618497314421,22.62070301636455,-1.1154819567796572
"Congressional District 9 (115th Congress), Ohio",42346.0,710563.0,38.2,25019.0,143272.0,461964.0,296969.0,63119.0,226757.0,51622.0,27574.0,574.0,39,09,2017,22.765339107502744,21.25440702564914,-1.5109320818536034
"Congressional District 11 (115th Congress), Ohio",35930.0,697927.0,38.1,25963.0,181624.0,450674.0,303001.0,70698.0,214019.0,62005.0,35895.0,599.0,39,11,2017,28.971726809301977,23.33259626205854,-5.639130547243436
"Congressional District 14 (115th Congress), Ohio",64870.0,718257.0,44.0,35523.0,60951.0,447907.0,300131.0,53802.0,222569.0,35367.0,48982.0,731.0,39,14,2017,15.890353103981237,17.926172238122685,2.035819134141448
"Congressional District 16 (115th Congress), Ohio",64625.0,722933.0,43.0,34086.0,52905.0,452865.0,302191.0,50394.0,225326.0,30037.0,44253.0,704.0,39,16,2017,13.330463417448497,16.676208093556724,3.345744676108227
"Congressional District 3 (115th Congress), Ohio",45253.0,770797.0,32.3,24268.0,167898.0,522558.0,312237.0,65022.0,255164.0,48322.0,34070.0,675.0,39,03,2017,18.937624429778495,20.82456595470748,1.8869415249289858
"Congressional District 5 (115th Congress), Ohio",56458.0,722212.0,39.6,29708.0,78844.0,460541.0,297044.0,50951.0,229774.0,34625.0,36012.0,560.0,39,05,2017,15.06915490873641,17.152677717779184,2.0835228090427744
"Congressional District 2 (115th Congress), Oklahoma",41089.0,748004.0,39.9,21754.0,143548.0,457812.0,299611.0,81580.0,230905.0,66721.0,20936.0,457.0,40,02,2017,28.89543318680843,27.228639802944485,-1.6667933838639435
"Congressional District 4 (115th Congress), Oklahoma",54310.0,780488.0,35.4,26787.0,103214.0,506958.0,310681.0,72458.0,256629.0,50398.0,31616.0,626.0,40,04,2017,19.638466424293437,23.322314528406952,3.6838481041135154
"Congressional District 3 (115th Congress), Oregon",60395.0,820929.0,37.0,32874.0,129731.0,569849.0,340855.0,65892.0,285813.0,49252.0,61888.0,946.0,41,03,2017,17.232246258917545,19.33138724677649,2.099140987858945
"Congressional District 5 (115th Congress), Oregon",59704.0,806326.0,39.3,30477.0,103999.0,508583.0,329196.0,68931.0,253437.0,49211.0,42222.0,836.0,41,05,2017,19.41744891235297,20.939197317099843,1.521748404746873
"Congressional District 17 (115th Congress), Pennsylvania",51303.0,696919.0,42.6,26744.0,91744.0,447675.0,293630.0,59782.0,226718.0,48706.0,29331.0,620.0,42,17,2017,21.483075891636307,20.359636276947178,-1.1234396146891292
"Congressional District 2 (115th Congress), Rhode Island",65736.0,523778.0,41.1,34127.0,57632.0,348782.0,226037.0,41043.0,171942.0,31120.0,34150.0,852.0,44,02,2017,18.09912644961673,18.15764675694687,0.05852030733014146
"Congressional District 6 (115th Congress), South Carolina",35546.0,667841.0,35.4,20158.0,157022.0,442933.0,279659.0,69267.0,219489.0,67202.0,24259.0,610.0,45,06,2017,30.617479691465174,24.768378632548927,-5.849101058916247
"Congressional District 1 (115th Congress), South Carolina",64118.0,748066.0,38.6,34892.0,79550.0,476473.0,313016.0,63073.0,231341.0,37585.0,52884.0,918.0,45,01,2017,16.246579724303086,20.15008817440642,3.9035084501033346
"Congressional District 4 (115th Congress), South Carolina",51198.0,708271.0,38.0,27774.0,98873.0,454471.0,293688.0,66645.0,221121.0,42971.0,39196.0,638.0,45,04,2017,19.43325147769773,22.69244912968865,3.2591976519909203
"Congressional District (at Large) (115th Congress), South Dakota",54126.0,855444.0,36.8,28761.0,114885.0,534332.0,332975.0,48285.0,273225.0,33117.0,32264.0,583.0,46,00,2017,12.12077957727148,14.501088670320595,2.3803090930491155
"Congressional District 1 (115th Congress), Tennessee",40411.0,712059.0,43.2,23703.0,127681.0,448611.0,301433.0,73612.0,222484.0,55938.0,26398.0,505.0,47,01,2017,25.142482156020208,24.42068386672992,-0.7217982892902874
"Congressional District 4 (115th Congress), Tennessee",51166.0,756359.0,37.4,25507.0,111383.0,490925.0,307231.0,73281.0,243210.0,46999.0,27257.0,626.0,47,04,2017,19.324452119567454,23.852085238794263,4.5276331192268096
"Congressional District 6 (115th Congress), Tennessee",49934.0,746798.0,40.7,26377.0,103692.0,468823.0,306601.0,71764.0,232013.0,48602.0,27011.0,575.0,47,06,2017,20.94796412270002,23.406316352523312,2.4583522298232907
"Congressional District 9 (115th Congress), Tennessee",39067.0,705996.0,33.5,22103.0,180289.0,467528.0,291442.0,71344.0,223736.0,59872.0,29294.0,652.0,47,09,2017,26.76011012979583,24.479656329561283,-2.2804538002345467
"Congressional District 1 (115th Congress), West Virginia",45670.0,615449.0,41.2,25730.0,99514.0,398053.0,257636.0,65068.0,202195.0,50391.0,27433.0,515.0,54,01,2017,24.92198125571849,25.255787234703224,0.33380597898473496
"Congressional District 3 (115th Congress), West Virginia",37749.0,597674.0,42.8,21806.0,125417.0,374094.0,250366.0,78719.0,186765.0,66657.0,19492.0,445.0,54,03,2017,35.69030599951811,31.441569542190233,-4.248736457327876
"Congressional District 3 (115th Congress), Wisconsin",52958.0,718086.0,38.4,27336.0,91238.0,465323.0,291318.0,41228.0,237858.0,34143.0,28379.0,611.0,55,03,2017,14.354362686981307,14.152232268517565,-0.20213041846374225
"Congressional District 5 (115th Congress), Wisconsin",68197.0,720844.0,41.2,36840.0,53102.0,463908.0,299985.0,42272.0,232363.0,26445.0,44354.0,781.0,55,05,2017,11.380899712949136,14.091371235228427,2.710471522279292
"Congressional District 8 (115th Congress), Wisconsin",57603.0,725150.0,40.2,29980.0,71593.0,463256.0,290696.0,43558.0,234672.0,31176.0,28327.0,614.0,55,08,2017,13.28492534260585,14.984038308060654,1.6991129654548036
"Congressional District 2 (115th Congress), Arizona",50270.0,717718.0,40.7,29476.0,110382.0,441609.0,299001.0,65024.0,221708.0,47202.0,49028.0,721.0,04,02,2017,21.29016544283472,21.747084457911512,0.45691901507679233
"Congressional District 4 (115th Congress), Arizona",47671.0,749187.0,47.2,25395.0,107993.0,422251.0,305781.0,73480.0,216975.0,65970.0,28230.0,730.0,04,04,2017,30.404424472865536,24.03027002985797,-6.374154443007566
"Congressional District 7 (115th Congress), Arizona",39005.0,782330.0,29.2,16541.0,239985.0,509378.0,282779.0,99816.0,257447.0,64578.0,15223.0,697.0,04,07,2017,25.08399787140654,35.29823643198399,10.214238560577446
"Congressional District 9 (115th Congress), Arizona",54210.0,761619.0,33.3,31880.0,131021.0,534130.0,304408.0,64105.0,276275.0,46228.0,50298.0,843.0,04,09,2017,16.73260338430911,21.058907781661453,4.326304397352342
"Congressional District 1 (115th Congress), Arkansas",39864.0,723743.0,39.6,21828.0,139014.0,447988.0,292752.0,77882.0,225507.0,64921.0,20199.0,452.0,05,01,2017,28.788906774512544,26.60340492976991,-2.1855018447426353
"Congressional District 4 (115th Congress), Arkansas",39248.0,714749.0,40.9,21676.0,144053.0,439547.0,295029.0,79012.0,217204.0,61740.0,20340.0,446.0,05,04,2017,28.424890885987367,26.781096095638055,-1.643794790349311
"Congressional District 1 (115th Congress), Alabama",46449.0,702730.0,39.3,25189.0,123332.0,443182.0,292064.0,81213.0,215665.0,59983.0,28470.0,624.0,01,01,2017,27.813043377460414,27.806576640736278,-0.006466736724135558
"Congressional District 2 (115th Congress), Alabama",44765.0,681443.0,38.4,24463.0,124455.0,435405.0,282486.0,77784.0,213785.0,55320.0,29001.0,547.0,01,02,2017,25.876464672451295,27.53552388436949,1.6590592119181942
"Congressional District 3 (115th Congress), Alabama",44725.0,703772.0,38.1,24226.0,127582.0,457515.0,293481.0,81396.0,224847.0,57691.0,29220.0,508.0,01,03,2017,25.65789181087584,27.734674476371556,2.076782665495717
"Congressional District 4 (115th Congress), Alabama",41822.0,683508.0,40.6,22669.0,124849.0,425509.0,281188.0,82787.0,211458.0,56080.0,22315.0,419.0,01,04,2017,26.52063293892877,29.441868074028765,2.9212351350999946
"Congressional District 5 (115th Congress), Alabama",52874.0,708691.0,39.4,29626.0,104039.0,460524.0,293118.0,74440.0,229007.0,50905.0,42449.0,544.0,01,05,2017,22.228578165732927,25.395915638070676,3.167337472337749
"Congressional District 6 (115th Congress), Alabama",63009.0,698968.0,38.9,33341.0,73388.0,447706.0,288266.0,67870.0,219398.0,43051.0,43378.0,740.0,01,06,2017,19.62233019444115,23.544226513012287,3.921896318571136
"Congressional District 7 (115th Congress), Alabama",35059.0,671659.0,36.0,20359.0,172054.0,444263.0,291913.0,83498.0,209539.0,68575.0,21168.0,523.0,01,07,2017,32.726604593894216,28.603727823015763,-4.122876770878452
"Congressional District (at Large) (115th Congress), Alaska",76114.0,738565.0,33.9,35065.0,73380.0,497113.0,271063.0,54569.0,263457.0,38473.0,35770.0,1091.0,02,00,2017,14.603142068724688,20.13148234912179,5.528340280397101
"Congressional District 1 (115th Congress), Arizona",50317.0,741377.0,37.0,23380.0,148304.0,455710.0,289295.0,82406.0,232030.0,75309.0,33799.0,730.0,04,01,2017,32.45657889066069,28.485110354482448,-3.9714685361782394
"Congressional District 3 (115th Congress), Arizona",44332.0,751029.0,31.4,18869.0,162642.0,488455.0,285709.0,84018.0,246960.0,59675.0,18076.0,724.0,04,03,2017,24.163832199546484,29.406844026614493,5.24301182706801
"Congressional District 5 (115th Congress), Arizona",70934.0,782680.0,37.8,32615.0,70199.0,474169.0,309720.0,66805.0,233456.0,37934.0,49007.0,1009.0,04,05,2017,16.248886299773833,21.569482112876145,5.320595813102312
"Congressional District 6 (115th Congress), Arizona",67405.0,762220.0,42.1,42773.0,87865.0,488498.0,320334.0,69218.0,241353.0,41594.0,61579.0,929.0,04,06,2017,17.233678470953333,21.608071575293287,4.374393104339955
"Congressional District 8 (115th Congress), Arizona",63062.0,761786.0,41.8,30710.0,69655.0,450779.0,321791.0,70482.0,216571.0,43000.0,42069.0,963.0,04,08,2017,19.854920557230653,21.903036442908597,2.0481158856779444
"Congressional District 2 (115th Congress), Arkansas",49526.0,757113.0,36.8,27671.0,116512.0,488083.0,312192.0,72748.0,238155.0,53097.0,37227.0,621.0,05,02,2017,22.295143918876363,23.302326773267733,1.0071828543913703
"Congressional District 3 (115th Congress), Arkansas",48058.0,782339.0,35.2,26202.0,124632.0,499276.0,309994.0,80243.0,249330.0,51522.0,33328.0,566.0,05,03,2017,20.66418000240645,25.885339716252574,5.221159713846124
"Congressional District 6 (115th Congress), Florida",45873.0,740950.0,47.3,26251.0,111602.0,441838.0,324339.0,77354.0,216166.0,61020.0,32394.0,827.0,12,06,2017,28.22830602407409,23.849737466046328,-4.378568558027762
"Congressional District 3 (115th Congress), Florida",47047.0,720286.0,37.2,25051.0,130851.0,475932.0,299953.0,80333.0,237436.0,68458.0,32207.0,717.0,12,03,2017,28.832190569248134,26.78186249179038,-2.0503280774577526
"Congressional District 4 (115th Congress), Florida",66753.0,763855.0,39.5,36949.0,72430.0,503101.0,319476.0,69477.0,248421.0,41047.0,51134.0,970.0,12,04,2017,16.52316028033057,21.747173496600684,5.224013216270116
"Congressional District 5 (115th Congress), Florida",39667.0,722646.0,33.5,20188.0,168010.0,486301.0,298284.0,76295.0,238188.0,74320.0,22069.0,700.0,12,05,2017,31.202243605891145,25.577972670341016,-5.624270935550129
